ID;sentimentScore;text
875666148980924416;NA;@ZDFheute berichtet über neue @ZQP-Studie zu Gewalt in der Pflege. Die vollständigen Ergebnisse gibt es hier 
911984403030712320;NA;Zwischen Entsetzen und Freude. <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1> #BTW2017 #DarumGruen #noafd 
910400690685607936;NA;Irgendwo muss ja das Geld für die Privatschulen der SPD-Kinder herkommen... #TrauDichDeutschland #afd 
907616916168171520;NA;Geißler war ein Meister des geschliffenen Wortes und der geistreichen Zuspitzung.  @fdprlp zum Tode Heiner Geißlers. 
890289144051646464;NA;das war eine spannende Veranstaltung #themar #idz #the1507
901473113828859904;NA;„Jedes neue Elekroauto braucht soviel Strom wie ein Haushalt“  
847995313684131840;NA;Mit dem aktuellen Newsletter erhalten Sie Informationen aus Politik und Wirtschaft sowie die nächsten... 
869413840223707136;NA;Moin Moin #PLÖN und dem Rest der Welt. Außer ein paar Gesprächsterminen steht nur die Sitzung des Polizeibeirates... 
896448952240922624;NA;Wer den Hitlergruß macht  Sieg Heil oder auch Heil #Trump ruft  ist nicht Alt-Right sondern ein verdammter #Nazi. #charlottesville
920621371683753984;NA;Neuer Sprecher der SPD-Abgeordneten aus Schleswig-Holstein ist @SoenkeRix. Seine Stellvertreterin ist @GabiHillerOhm 
920304954212081664;NA;Festakt im Landtag zum Reformationsjubiläum und die musikalische Begleitung durch Erhard Ufermanns Jazzformation. 
873216238926921728;NA;SPD völlig baff: Sozialdemokratische Partei holt mit sozialdemokratischem Programm 40%#SPD #Labour #LabourManifesto
912581652202876928;NA;Man kann viel über die Linksradikalen schimpfen.. Besser ist aber  sie für sich selbst sprechen zu lassen: 
918491481010327552;NA;„Blick Aktuell“ berichtet über unsere Veranstaltung am letzten Sonntag mit Brigitte Seebacher und @Alex_Schweitzer : 
873174878052024320;NA;noch 400 änderungsanträge. naja  bei der vorlage. aber einfach 40 pools machen und schon geht alles mit der zeit wieder. #linkebpt
889905717448146944;NA;Hr. Schulz warnt vor Flüchtlingskrise. Sein Vorschlag? Transitzonen  Grenzkontrollen  weitere sichere Herkunftsländer will die SPD NICHT
906217110807949312;NA;Wussten Sie's? @fhambuechen @ThomallaSophia @MonicaIvancan &amp  viele mehr unterstützen Angela #Merkel. Machen Sie mit<U+27A1><U+FE0F>
840508300923928576;NA;@MV_AM @RSL99 sehr richtig!
904417302879367168;NA;Nicht fair! #Schulz wird ständig ins Wort gefallen  #Merkel nicht #TVDuell #Kanzlerindevotismus
876360076449243136;NA;Jetzt hoffentlich für alle klar: Ohne Kohleausstieg kein Grüner Koalitionsvertrag #bdk2017 #ParisAgreement 
886971201230430208;NA;Letzter Schultag. Endlich Ferien. Ich wünsche allen eine erholsame Ferienzeit  schönes Wetter und viel Spaß mit... 
916039625558413312;NA;Die Identitären haben es somit bisher geschafft  insgesamt quasi 13  Personen illegal nach Europa zu bringen. 
883039205743620096;NA;Dass sich die führenden Staaten der Welt im Format für gemeinsame Lösungen an einen Tisch setzen  ist ein ermutigendes Zeichen #G20HH2017
849911842738757632;NA;+++ Eckpunkte Radgesetz: geschützte Radwege Hauptverkehrsstraßen  100km Radschnellwege  zehntausende Abstellplätze 
887338272472649728;NA;#ZukunftSPD.Schulz will Arbeitsmarkt für Langzeitarbeitslose stärken. Das hilft vor allem strukturschwachen Regionen.
855749491156283392;NA;Rektor Schmachtenberg der #RWTH Aachen ruft zu Solidarität mit den verfolgten WissenschaftlerInnen  auf 
867372815292432384;NA;Haftstrafen für 10 Nazis nach Überfall 2014 in #Ballstädt #Thüringen Demnächst mehr bei @ndaktuell
913494322540052480;NA;Erst mit Troika &amp  Mafia Methode Flughäfen #Griechenland zu Ramschpreis holen  dann Zeche prellen #Fraport  
857628700426338304;NA;Auch die Arbeitsweise des Parlamentes interessierte meine Besuchergruppe aus der #Heimat - #Bundestag 
847399477300174848;NA;Noch nie wurde in NRW so viel Geld für gute Bildung ausgegeben wie mit Schulministerin @SylviaLoehrmann! 
846224039660191744;NA;Habe ich was verpasst? Nach den heutigen Schlagzeilen muss Martin Schulz bei der #Saarlandwahl als Spitzenkandidat kandidiert haben.
882530911627214848;NA;Regensburg als Vorreiter: Ein neuer Trend: das Lastenfahrrad 
831142340203003904;NA;Korruptionsbekämpferin: Diese Frau legt sich mit den Mächtigen Rumäniens an  
902278519052480512;NA;Flüchtlingsgipfel: Europa will Hotspots in der Sahelzone (von Christian Schubert  Paris) 
845314352345436160;NA;Meine Stimme ist sie nicht! Leider wird verschwiegen  dass sie an #SED Wiedergründung in #Thüringen mitgewirkt hat! 
884126878142955520;NA;Die Vernunft und die Weitsicht haben gesiegt: Weg für E-Semesterapparate und Kopierfreiheiten von Forschern frei 
918223848386031616;NA;Gut gebrüllt  Jörg! 
860053783996502016;NA;Sollten sie im Wagen 31 sitzen  sitzen sie in Wagen 21! Danke liebe #Bahn für klare #Bahnansagen
854463066918047744;NA;#CDU setzt auf mehr innere #Sicherheit  via @rponline
862959752938229760;NA;Journalisten  die so arbeiten  brauchen sich über den #Lügenpresse-Vorwurf nicht zu beklagen. #fakenews
857297732343648256;NA;Grüne wollen Autobranche mit Anreizen reformieren 
843040070529683456;NA;Auch #HochguldurExport genannt.#HessenVorn 
905679606828683264;NA;Schulen  die für Kinder führender Sozialdemokraten geeignet sind (Nix Inklusion  Gesamt und so modernes Zeug) 
850754746357092352;NA;Anschlag in #Stockholm: Usbekistan rückt ins Zentrum des Terrors 
904012351627812864;NA;Der Abschluss des Tages wird großartig. Abschlusskonzert des Festivals @rheingaumusik im Kloster Eberbach.
890467675801104384;NA;Herzliche Einladung zu einer Vortragsveranstaltung am Dienstag  8. August 2017 19.00 Uhr im Gasthof Ochsen in... 
899288447353016320;NA;Schade  aber: Es kann nur besser werden. #nurdiebsg 
836862720997748736;NA;@OlafWedekind sollte nicht aus Kontext  Herleitung in der Rede gerissen werden. Beschreibt mögliches Szenario  nicht mehr und nicht weniger
905412783642169344;NA;Lesepflicht für alle  die angesichts der Presse zu befristeten Stellen reflexartig auf Unternehmer schimpfen: 
902811843298824192;NA;@JFroemmrich Das ist schlicht die Unwahrheit  wie der Antrag beweist. Ihr verliert inzwischen alle Skrupel  oder? 
907567890513219584;NA;Herzlichen Glückwunsch an @sis_taz zur neuen Aufgabe! :-)
840488679558787072;NA;Die #NRW #SPD wird zur Gefahr für ganz Deutschland. Auch #Amri lebte dort.#AfD #Berlin
820735543575244800;NA;Jetzt bewerben für Unser Dorf hat Zukunft! 
919803740558897152;NA;Familie ist zu Hause am besten! 
878589009693421568;NA;Haus von Rosa Parks im Wedding. Kiez-Spaziergang mit SPD Abteilung 14. 
903857549467897856;NA;@spdde @MartinSchulz Wo steht das? Nur weil die @spdde und @MartinSchulz Falsches immer wieder wiederholen  wird es dadurch nicht richtig!
866166061686820864;NA;Gefährlich nah am Überwachungsstaat FDP kritisiert geplanten Zugriff auf Passbilder durch Polizei &amp  Geheimdienste 
865581091515752448;NA;Details zur Neuordnung der BundLänderFinanzen: 
822903014759469056;NA;Winterfest des Karnevals in Ruppichteroth - mit unserem Landtagsabgeordneten Dirk Schlömer! 
880402134193274880;NA;.@Alex_Schweitzer taucht bei Google ein in die Renaissance - eine Cardboard machts möglich. 
863153967504773120;NA;Am Ende des Tages noch eine Runde Element of Crime
832504591296102400;NA;Auf geht's zur Münchener Sicherheitskonferenz! Viele Gespräche stehen im Kalender. Vielleicht geht's ja auch mal um Rüstungskontrolle?
889059675672596480;NA;#spd muss gerade zu dem Thema reden ! 
852543644812890112;NA;Die Antwort auf Gewalt ist die offene Gesellschaft. Die Antwort auf Entgrenzung ist Heimat. - W. Kretschmann
892754028257583104;NA;WAHL 2017 Medizinische #Versorgung in einer älter werdenden Gesellschaft ist nicht billig - Hilde Mattheis (#SPD)  
916655458500399104;NA;++ Ausstellung im Schloss wird teurer ++So versorgt #R2G seine linke Klientel auf unsere Kosten!#AfD
865993734814650368;NA;Das Schamgefühl nach 5 Jahren schlechter Regierung ist unterausgeprägt. 
916912650067603456;NA;Vor 25 Jahren starb Willy Brandt. 
874610256470573056;NA;@larsklingbeil @spdde Ich schaue mal nach. Vermutlich im Regierungsprogramm.
905301093231550464;NA;Du hast #DeineWahl mit @MartinSchulz verpasst? Kein Problem! Hier kannst Du das Interview jederzeit nachschauen: 
911481637791309824;NA;Heute weiter im Endspurt unterwegs. Dann zum Kreisfeuerwehrtag in #Kempen .
843033171583258624;NA;Das etwas andere SharePic zum Equal Pay Day  denn auch das Bonner Frauenmuseum braucht Geld!  
831190703610937344;NA;Nicht Höcke ist das Problem sondern das völkisch-nationalistische Netzwerk das die AfD-Führung seit Jahren beflügelt
861280213824655360;NA;Liberté  Egalité  Fraternité! Das hat #Frankreich heute gewählt. Die Grande Nation war  ist und bleibt in der Mitte und im Herzen Europas.
843139807391965184;NA;@explicitanalysi @BILD_Berlin @focusonline Lesen Sie einfach mal meine damalige Anfrage. Danke!
864496339601809408;NA;Smart verbrennt unsauber  so sinkt CO2 Ausstoß  Feinstaub Ausstoß größer als LKW! Umweltschutz durch Menschentod erkauft. Vorsprung d Betrug
918499418965528576;NA;was der #vs so alles an werbemitteln hat  wenigstens wird dieses geld nicht für v-leute ausgegeben! #letzteaktion
837267395362308096;NA;Retweeted Dr. Gerald Schneider (@GeraldSchneide6):#Aschermittwoch mit vertauschten Rollen. #Schulz und die #SPD... 
911583019856728064;NA;Wer in #Düsseldorf nicht dabei sein konnte: jetzt noch ein Facebook-Live vom Balkon! TL  
897859554897256448;NA;Klingt eher  als hätte sich @sigmargabriel Trump unterworfen – in der Wortwahl... 
869822301910519808;NA;Die Demokratie geht nicht mit einem großen Knall zu Grunde  sondern still und leise. Und (fast) alle schauen zu #AfD 
822439236716654592;NA;@NiemaMovassat Staatsversagen oder... ?
856838904422518784;NA;Bundesgesundheitsminister Hermann Gröhe auf der #conhit ist Eröffnungsredner 
893168514755907584;NA;In #Zwickau gibt es Streit um ein #Graffiti - die ganze Geschichte und ein Voting hier:  
870254944825339904;NA;Endlich kommt SPD zur Vernunft u erkennt  dass Dauer-Doppelpass Integration erschwert. @cdu und @CSU_net sind und bleiben hier das Original.
919122456509427712;NA;Das bedingungslose #Grundeinkommen beschreibt der #IWF als ein wirksames Instrument  um #Ungleichheit und #Armut... 
874907919338405888;NA;Bin mal gespannt  wie der Vergleich Koa-Vertrag schwarz/gelb #nrw und #jamaika SH ausfällt. @CDUNRW_de @fdp_nrw @FDP_SH @CDU @Gruene_SH
836314032114139136;NA;Journalist Deniz Yücel muss in Untersuchungshaft. Das hat ein türkischer Haftrichter entschieden: 
897933591291867136;NA;Groß: Wie @saschalobo die Nazi-Verharmlosung von Trump seziert 
873139688202174464;NA;Sie hat gepokert und sie hat verloren: Premierministerin May konnte die Briten nicht überzeugen. 
875981819241484288;NA;Auf geht's zum 7. FahrRad-Aktionstag! Ja  bin auch mit Drahtesel unterwegs. <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E65> 
854267921748688896;NA;Petry auf die Frage  wo Rundfunk besser organisiert ist als in D.: fast überall  wo wir schauen  geringere Kosten. 
862674921029238784;NA;Selbst sehen wie sich sog. Retter als Schleuser betätigen. Hier #Seawatch
894448478310498304;NA;Allen Schülerinnen und Schülern einen guten Start in das neue Schuljahr! In der Freiherr-vom-Stein-Schule in... 
849168252173524992;NA;Freiheit und Sicherheit - auf dem Podium beim Lloyd-Gymnasium 
882938512747712512;NA;Das hier habe ich gerade retweeten wollen. Ist in Deutschland zensiert. Bitte schön:hochgefährlich. 
891775323829932032;NA;Die @aktuelle_stunde meldet: Alle Menschen aus der Kölner #Seilbahn sind gerettet! Großes DANKE an die Feuerwehr!!!
874537831833718784;NA;Das rüpelhafte und unparlamentarische Auftreten der AfD macht deutlich  was sie vom #LTBB hält. @dunkelrotseher
862062364522409984;NA;@u98 nö  ich finde beide sind gute Minister in einer Ampel Koalition.
877645532386045952;NA;Politik ist eine hure!!!!! – Aus dem 800.000-Zeichen-Leak habe ich ein Psychogramm der AfD im Sinkflug destilliert 
920552089671094272;NA;Nicola BEER #Interview @FFHde<ed><U+00A0><U+00BD><ed><U+00B3><U+00BB> zu den heute beginnenden #Sondierungen<ed><U+00A0><U+00BC><ed><U+00B7><U+00AF><ed><U+00A0><U+00BC><ed><U+00B7><U+00B2>  @fdp @Liberale_News @CDU @CSU @Die_Gruenen
829294464971726848;NA;#AgH #BER #Müller spricht von einer Kette von Ärgernissen beim BER. Er erkennt leider nicht  dass er ein Glied dieser Kette ist.
862887779625259008;NA;Guten Morgen <U+2600><U+FE0F> und liebe Grüße aus Dresden <ed><U+00A0><U+00BD><ed><U+00B8><U+0080><ed><U+00A0><U+00BD><ed><U+00B8><U+0080><ed><U+00A0><U+00BD><ed><U+00B8><U+0080> - freudig hier: Dresden 
886271661460389888;NA;Logo der verbotenen Organisation Blood&amp Honour und x-te Beleidigung  wurde rausgezogen #the1507 
880336181002678272;NA;Cybersicherheit kennt keine Ländergrenzen der Bundesinnenminister bei #Berlinklausur @CDUFraktionRLP @MartinBrandl 
909674792793632768;NA;Gabriel spricht sich für direkte Verhandlungen mit Nordkorea aus - Machthaber Kim sei nicht irre 
890099262901686272;NA;Wie bereitet man sich am besten auf den neuen Job vor? @Scaramucci @POTUS 
911245084829650944;NA;Landesvorstandsmitglied der @AfD_Thueringen gestern in #Arnstadt angegriffen. #AfD #BTW17  
831016968861921280;NA;Heute auch nochmal veranschaulicht bekommen: Rechts sein macht so richtig schlechte Laune. 
846699155036737536;NA;Ismail Tipi: Kinderehen zerstören die Zukunft junger Mädchen 
882488223691309056;NA;Don Quixote hatte sich auch schon ganz in virtuellen Welten verfangen. Und wie Don #Trump ist er auf seine eigenen #FakeNews hereingefallen.
901105166757359616;NA;Wahlkampf aus dem Kanzleramt: Bundesrechnungshof will CDU-Jobs von Merkel-Mitarbeitern prüfen  
911540039691247616;NA;WahlkampfEndspurt in #Schwerin. Starke Frauen für den #Bundestag. Ich unterstütze @MaTegtmeier #btw17 
873165050508443648;NA;Es geht los! #LINKEBPT #SozialGerechtFürAllle 
900473985221234688;NA;Radeln i Zwickau  Grillen m @TSchipanski  Diskussionen i Oberlungwitz @wanderwitz  Suhl  @MarkHauptmann  Hainic 
835830672321310720;NA;@BMFSFJ und was soll der Gesetzentwurf daran ändern? es ist keine einzige Regelung fuer SchauspielerInnen vorgesehen. hab ich es überlesen?
856612198017323008;NA;#ZukunftwirdausMutgemacht! Lasst uns Drüber reden - in 2 Tagen mit Katrin in #Regensburg.  @Gruene_Bayern /GET
840507991749201920;NA;.@dmanuelaschmidt: Alle Berliner_innen sollen innerhalb von 14 Tagen ihr Anliegen beim Bürgeramt erledigen können 
865860387232722944;NA;Italien entscheidet sich für #Impfpflicht #kita etc. Richtiger Weg! Wie in unserem Antrag für #berlin @CDUBerlin_AGH 
906833670270541824;NA;Stillstand ist Rückschritt. Deshalb plant der Landkreis Lörrach seit Jahren erfolgreich und proaktiv an seiner... 
892283682249207808;NA;2. Tag #Tour17: Gespräche mit Grundschullehrerinnen und -lehrer und Stadtjugendring Wiesbaden sowie Besuc 
855410093684387840;NA;Das ist leider faktisch falsch. Gewalt ist auch und sehr oft die Sprache der Antifa und Linksautonomen. 
918154560576851968;NA;Rededauer immer umgekehrt proportional zur Höhe der Geldsumme d. jew. Titels. @Antje_Kapek @nelken_berlin#Haushalt 
913674444958289920;NA;gute idee. machen. bin dabei. 
870624622940737536;NA;[T] Interview mit Hans-Christian Ströbele in der taz - u.a. zu 2. Juni 1967 und Geheimdienstkontrolle 
850391285676552192;NA;Wie verblendet  hasserfüllt und unmenschlich muss jemand sein  der  in eine Menschenmenge fährt und wahllos Leben zerstören will? #Schweden
917384471699165184;NA;Es ist schon 5 nach 12  wenn Kinder als Berufswunsch „Dschihadist“ angeben und in Schulen islamistische Terrorkämpfer malen.
870310273411842048;NA;Nur konsequent: Antidemokratische Hohlphrasen von den Genossen der #SPD.#machen_wir #AfD #ltnrw 
844484164640559104;NA;MdA Gläser (AfD) sieht Filmförderung kritisch. Geld der Berliner Steuerzahler für Nischenprojekte und Genderfilme verschwenden #agh
898236254877339648;NA;CAUSA #PETRY - DIE FAKTENDamit sich jedes #Mitglied  jeder Unterstützer und vor allem auch jeder... 
878885574123376640;NA;(...) Außerdem sollen öffentliche (Entwicklungs-)Hilfen die privaten Investitionen in die afrikanischen Länder... 
842682299187650560;NA;Unser Clip zum #EqualPayDay #HerMitDerKnete 
830685756964352000;NA;Heute #Bundespräsidentenwahl. Ich wähle #Steinmeier. Aus Überzeugung.
897388439846490112;NA;Gipfel des Zynismus: angebliche Küstenwache Libyens  die #Seenotretter angreifen sind von EU ausgebildet+finanziert 
912246022407147520;NA;Die Quote stimmt immerhin <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> 
837697583745273856;NA;Hallenbetreiber sagt ab - #Erdogan-Minister darf nicht in Frechen reden 
860206575285186560;NA;Was man zur Halbzeit festellen kann: Die AfD hat bislang thematisch quasi nix zur Debatte beizutragen. #WahlArena #kleineskaro
918019408970371072;NA;Streit zwischen Berliner Dom und Altem Museum eskaliert  
826441749958647808;NA;Internationale Presse: Merkel demonstriert gegenüber Trump moralisches Rückgrat  
858316663703339008;NA;Weiter gehts: Vorstellungen der Kandidatinnen für Platz 3: @SuzaKarawanskij  @CarenLay und Sabine Zimmermann. #saxlpt
858303420326977536;NA;Ihr sucht eine neue #Herausforderung in der Hamburger #Politik? Ich habe da ein Angebot für Euch:  #hhbue #Bürgerbüro
853950094416236544;NA;+++ #Eilmeldung +++ OSZE: #Referendum in der #Türkei entspricht nicht internationalen Standards. @OECE 
891042120999612416;NA;Das ist mehr als billig! Lächerlich! Ist doch wohl nicht ihr Niveau oder?  <ed><U+00A0><U+00BE><ed><U+00B4><U+0094> 
895575674861350912;NA;Martin Schulz spricht in seinem Wahlkampf viel von Respekt und ist gerade dabei  ihn sich selbst zu verdienen 
882836319474524160;NA;Dieser G20-Gipfel in Hamburg versammelt in Teilen Potentaten.Lösungen der globalen Konflikte und Gerechtigkeitsfragen liegen ferner denn je.
894823847978991616;NA;Der Diesel funktioniert sagt Prof. Thomas Koch  Wissenschaftler am Karsruher Institut für Technologie. Hier... 
884836434863116288;NA;Großen Respekt vor den 1 5 Millionen  die in Türkei für Entlassung von Journalisten und Unabhängigkeit der Gerichte demonstrieren. CL
861673970466267136;NA;Großartiges Spiel! Herzlichen Glückwunsch! #EBSFCU 
906899675537604608;NA;Vielleicht war das der letzte schöne Spätsommer-Sonntag in diesem Jahr. Beim Lauftraining in Goseck und Eulau... 
884279520097972224;NA;Freue mich heute auf ein paar schöne Aufnahmen in #Lindow  #Neuruppin und #Neustadt. #btw17
892085557333037056;NA;Wegen eines medienrechtlichen Fehlers der Autoren verwirft #Ostbeauftragte eine ganze #Rechtsextremismusstudie 
911668441538547712;NA;Suserfest #Konstanz &amp  #Allensbach  #Oktoberfest Konstanz– bin jetzt gut in Festform. Aber mein Lieblingsfest kommt noch: Büllefest! <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61>#Herbst
918897244614602752;NA;Wahlkampf vorbei. Da kann man dann auch das Ermittlungsverfahren gegen #AfD Chef #Hampel wieder einstellen #LTWNDS17 
873139839243341824;NA;Wir freuen uns  am Dienstag u.a. mit Schüler*innen und @ethevessen über #Trump und #Klima zu diskutieren!  #hlt
846031386024824832;NA;Ihr findet die #Zeitumstellung auch doof? Dann @dieLinke wählen und es ist #Sommerzeit in ganz Europa für immer! <U+2600><U+FE0F>
905773121650733056;NA;Gestern: Kanzlerin fordert OnlineWahlen um verheerende Digitalpolitik zu kaschieren.Heute: massive Sicherheitslücken im bestehenden Systems
917105821305196544;NA;#Rodalben: Wolfgang Denzer ist neuer Verbandsbürgermeister. (fkk) 
843390264680955904;NA;Rückblick auf die Landesvertreterversammlung der CDU Sachsen - Die Sächsische Union. 
854196563635294208;NA;#wasKonradsagt über Europa als ein Haus der Freiheit 
861570476505739264;NA;Jetzt amtlich: Der Linke #Schulz will Steuern nicht senken. Die #AfD steht für niedrige Steuern und Sicherheit. 
831824370431619072;NA;Morgen Angela #Merkel im #nsaua: Viele offene Fragen  ob und wie sie als oberste Aufseherin über die Geheimdienste das BKamt führt @spdbt
891309912499859456;NA;@UweSchummer @ChrisPakusch Eine Wertediskussion  die manch einem verloren gegangen ist.
906930057825878016;NA;Armin Müller-Stahl ist ein großartiger Schauspieler und ein wunderbarer Mensch. Er unterstützt Martin Schulz. 
859679035810607104;NA;Antisemitismus fiel ihm übrigens auch nicht schwer. Aber keine Sorge:er habe die Arbeit unter Zeitdruck angefertigt 
818101178311458816;NA;Mit einem Boot zum schnorcheln  anschließend Pause auf eine Insel und schwupp  schon eine neue Frisur.
827067259780734976;NA;@matt_schreibt an mir solls nicht scheitern
907847406418579456;NA;Am Tag vor der Eröffnung der @iaamesse geht es heute in erster Linie um Mobilität und Verkehrswende.
848807320482177024;NA;Das Thema Gerechtigkeit wird immer mit der @spdde verbunden sein. – @abendblatt Interview u.a. zu #BTW17 &amp  #G20 
865117861441933312;NA;Es gibt nichts Gutes  außer man tut es @rolfbusch @gewthueringen @LSV_Thueringen @BildungTH 
901813055838932992;NA;Bundeskanzlerin Merkel im ZDF-Sommerinterview - um 19:10 Uhr im @ZDF und im Livestream auf heute.de #berlindirekt 
890112350782672896;NA;Nordkorea droht den USA mit einem Atomangriff  sollten die Amerikaner einen Führungswechsel herbeiführen wollen. 
888782396853768192;NA;Kluge Mann! 
860367824610570240;NA;Der Richtungsstreit in der CDU beginnt nicht erst nach der Wahl. Er ist im vollen Gange. 
825283418640482304;NA;Sehr gute Landesvorstandssitzung seit 9 Uhr in Dessau. Aufbruchstimmung! #jetztistschulz
879253222178861056;NA;Morsche! KW 26 bringt dies: @schaeferhessen spricht am Mittwoch zum Thema #Finanzen #Kommunen im #HLT. 1/3
866769733626064896;NA;Läuft @DoroBaer @ehrenwort @logistiknews @BMVI @Logistik_Blog @Saloodo 
886568899017363456;NA;Zum 125 Geburtstag eines leider fast vergessenen Großen Denkers  Walter Benjamin Dazu auch  
892063013284577280;NA;»Ein solcher Kodex ist vollkommen überflüssig  weil es genug internationale und völkerrechtliche Regelungen gibt« 
872405550427983872;NA;Trotz islamistischem #Terror  fordert Kardinal #Marx weiterhin Toleranz und Offenheit gegenüber Muslimen
854924161436856320;NA;Guten Morgen aus Bordesholm.Gestern Wahlkampftour nach Norderstedt.Heute zunächst Kieler Bürotermine.
879968612127264768;NA;Liebe @cducsubt  was Ihr nicht kapiert: Die #ehefuerAlle ist kein Wahlkampfthema  sondern ein #Menschenrecht. 
838650099844665344;NA;Rent a #Spahn? In NRW gab es das doch schon: Rent a Rüttgers! Wir erinnern uns. Die #CDU kennt sich ja mit Geld aus. 
834175766141235200;NA;SPD läutet traditionelles linkes Halbjahr vor wichtigen Wahlen ein
870559956633886720;NA;Ein schönes Bild! 3 Sozialdemokraten! Und Merkel. Links. Die steht falsch! <ed><U+00A0><U+00BE><ed><U+00B4><U+00A3> 
916567836637659136;NA;Nachdem sich die SPD gleich am Wahlabend aus dem Staub gemacht hat  sind die Optionen begrenzt  oder nicht? 
835042894088142848;NA;Das Movieplexx zeigt den Film Where to miss zum Internationalen Frauentag am 8. März in einer Sondervorstellung 
905012585963159552;NA;Kritik an neuer @UPD_Beratung aus #Bremen wegen drastischen Rückgangs der Beratungszahlen. Bund soll handeln.  
820563960688766976;NA;Blaibach weltweit auf Platz 4  das ist doch mal ein Zeichen  dass Kultur auf höchstem Niveau  gerade auch auf dem... 
847427477609762816;NA;Diskutiere mit uns auf dem BuKo über unsere Zukunft - und wie wir die Welt verändern können  bevor es andere tun! 
904477873628729344;NA;Die Analyseschärfe und -tiefe des ARD-Chefredakteurs Rainald Becker bleibt unerreicht. #tvduell @tagesthemen 
860059948872605696;NA;Können wir das so machen? @HeikoMaas   @Elke_Ferner @SPD_Saar ? <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E30> 
913367817981956096;NA;Für eine Kultur des respektvollen Zusammenlebens anstelle leidiger Leitkulturdebatten. Hier meine Rede #plenumth 
899364189638197248;NA;Etwa vor dem Sultan buckeln und bauchkriechen?!? Lachhaft! 
910459205039116288;NA;Nicht verpassen: Morgen um 22 Uhr im @ZDF - #Schlussrunde zur #BTW17 mit #FDP Chef @c_lindner 
878909448982585344;NA;Die letzten Stunden laufen! #mitgliederbefragung #jamaika #jedestimmezählt #wirsindgespannt 
911215639972450304;NA;Too close to call - das Rennen um #platz3 ist völlig offen. Nochmal alles geben! #darumgruen 
831848849060818944;NA;Sehr schön  ein Kompromiss ist da &amp  mehr #Naturschutzgebiete für #Berlin <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E30><U+623C><U+3E38> Gute Senats Arbeit #r2g wirkt.  #Müggelsee
892340074901327872;NA;#Dobrint #Diesel #Kumpernei #ehrlich #Transparenz #dafür #dagegenNoch eine letzte kleine Wahlkampfhilfe... für... 
825579790950395904;NA;@BetterCallAxel @MartinSchulz @spdde Danke  wird ein schöner Tag!
865253446630428672;NA;Wichtig ist  dass der Fokus auch auf Länder wie #Südsudan oder #Jemen gelenkt wird  @BaerbelKofler #nichtvergesser
912579136992014336;NA;.@MikeMohring äußert sich im @ZDF Spezial zur #btw17 Ab Minute 2:09: 
899370268996534272;NA;Leute  in Zukunft eure Diesel nicht mit ins Büro nehmen. Stickoxide höher im Büro als draußen #noafd #annewill 
910046090875097088;NA;Und #Schulz so: unter den Flüchtlingen gibt es schräge Typen.  
823915117381357568;NA;@Al_mitschkovski 598 ist die reguläre Stärke. Das ist das Ziel. Durch mögliche Überhangmandate kann es ein paar mehr geben. Aber max 630
835080428155506688;NA;@SteinekeCDU So sind halt @HeikoMaas und @MartinSchulz! @dgb_news sollte mal was zu ihren AR-Vergütungen sagen-da ist ja erstaunlich ruhig
899576015902715904;NA;Grün macht den Unterschied! 
830008126686519296;NA;Morgen nach Berlin zur #Bundespraesidentenwahl  stolz darauf  dass die @spdde mit FW #Steinmeier den besten Kandidaten für <ed><U+00A0><U+00BC><ed><U+00B7><U+00A9><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA> hat @spdbt
824907133909082112;NA;Bundestag gedenkt heute morgen der Opfer des #Nationalsozialismus. #holocaust 
839221573139709952;NA;Der war gut: “Deniz Yücel ist ein deutscher Patriot mit türkischen Wurzeln.” (Sigmar Gabriel im ZDF) @Besser_Deniz @FreeDenizYuecel
906522018639687680;NA;Die taz macht sich schon mal warm für Jamaica.#Ökoliberal 
863486351047626752;NA;Ganz wunderbar <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> 
900378244494630912;NA;JETZT LIVE: Wir interviewen @cem_oezdemir anlässlich der #btw17. Ihr habt Fragen an ihn? Stellt sie via #PandaLive! 
835930302765740032;NA;Argumente helfen nicht. @SteinbachErika betreibt das völkische Geschäft der @AfD_Bund. Ihr Ziel: der @cdu zu schaden 
911986093268094976;NA;Jetzt ist Opposition angesagt!
829027319482314752;NA;Jahresemfang der rheinland-pfälzischen Wirtschaft! Dialog und Austausch sind wichtiger denn je! 
866550296109076480;NA;Nächster Beweis dafür  dass #Grüne intolerante  undemokratische Linksfaschisten sind! Wer braucht + wählt die noch?
863664934277742592;NA;In Deutschland ist es inzwischen so weit gekommen  dass Polizisten von syrischen Clans verfolgt und bedroht werden. #AfD #Naumburg
