"ID","sentimentScore","text","positveSentimentScore","negativeSentimentScore","party","twitter.handle","weeksTillElection"
858929499534225408,"0","demoradio mit aktuell infos hal0105 uhr bei auf ukw bzw stream auf radiocorax",1,-1,"DIE LINKE","SwenHalle",20
830815488141832192,"1","freu mich dass fuer die union auch hap kerkeling bei der bundesversmml war toll typ",1,-1,"CDU","UweSchummer",31
900004062036463616,"-1","entzog akkreditier bei g20 und die off frag wie man gravier fehl zukunft vermeid kann",1,-1,"GRUENE","TabeaRoessner",4
856176061675188224,"1","prima und klein sensation der schweiz gruen gewinn erstmal regierungssitz bei kantonalwahl von der fdp",3,-1,"GRUENE","GruenMeyer",21
877182800641839104,"0","vorbereit jahresempfang der lauf cdu agh",1,-1,"CDU","HeikoMelzer",13
832302779712561152,"0.5","sei dabei",2,-1,"SPD","kahrs",31
912061015516487680,"1","dagmar freitag hat das direktmandat fuer die spd geholt",2,-1,"SPD","ingeblask",0
910865239763292160,"0","jetzt noch ein bissch haushalt einzelplan koa und dann jugendhilfeausschuss erfurt rathaus wird also nicht langweil",1,-1,"GRUENE","Astrid_RB",0
829592643827036160,"1","ich freu mich auf das gespraech mit und den schulleit inn mein gibt redebedarf wir hoer spd",2,-1,"SPD","stadler_svenja",32
826176145062260736,"-0.5","macht der anstieg des dowjon aus ein menschenveracht egozentr ein gut polit hartaberfair",2,-1,"GRUENE","BabettesChefin",33
857941934647762944,"-0.5","spd weit geg innovationsprinzip fuer neu gentechn aufrecht bleib geg dies nacht nebelaktion",2,-1,"GRUENE","ebner_sha",21
845226773583409152,"-0.5","rhein wenn innenminist einschaetz des ministerium wied gibt macht sich dies nicht automat eig nsu hlt absurd",2,-1,"SPD","TobiasEckertSPD",26
911933679357661184,"0.5","noch bis uhr hab sie die wahl btw17 denkenwirneu schauenwirnichtlaengerzu",1,-1,"FDP","nicolabeerfdp",0
831551636791246848,"-1","pegida sympathisant erfindet ihn bild enthuellt den fressgass sexmob all and zieh nach und jetzt all lueg",1,-1,"GRUENE","talwazir",31
834693167710662656,"1","mehr demokrati wag",2,-1,"SPD","ZachariasMdL",30
915662653653229568,"-0.5","tag schwarz gelb nrw fehlstart entscheid zukunftsfeld mein und",1,-1,"GRUENE","GruenMeyer",-1
847790491949305856,"-0.5","damit ist wohl klar dass schroed bei abgekupfert hat und nicht andersrum",2,-1,"CDU","HoffmannMdB",25
878541382159302656,"1","sehr schoen weidemilch label imm erfolgreich niedersachs gruen gruenland gehtdoch",3,-1,"GRUENE","GruenMeyer",13
901478191402975232,"0","heut abend noch nicht vor schau dir den laeng wahlspot der welt btw17 denkenwirneu",1,-1,"FDP","marcelhafke",4
856389018707275776,"1","ganz herzlich glueckwunsch andré saag zum erreich des erst etappenziel",3,-1,"SPD","LischkaB",21
912027545641607168,"0","wahl krimi freiburg holt andrea das direktmandat",1,-1,"GRUENE","KerstinAndreae",0
886575596444291072,"-1","das ist mit das heftig video von polizeigewalt bei g20",1,-1,"DIE LINKE","ChristianeSchn2",9
889866737101025280,"-1","kein kleinig jenseit des gut geschmack und ausserhalb mein verstaendnis fuer den polit wettbewerb",2,-1,"SPD","frank_mueller",8
852038483967262720,"0.5","auf geht socialmedia scienc institut fuer marketing hamburg",2,-1,"CDU","CarstenOvens",23
882262625991700480,"0","wirtschaft molkerei bad bibra bleibt gespraech",1,-1,"SPD","ruedigererben",11
919659648667570176,"0.5","der wahlab sendet botschaft weit ueb niedersachs hinaus kommentar ltwnds17",1,-1,"GRUENE","RasmusAndresen",-3
914216243128881152,"0","add mich bei snapchat nutzernam stein sebastian",2,-1,"CDU","SteinekeCDU",0
847050298141167616,"-1","afd sackt aktuell umfrag zur bundestagswahl auf prozent",1,-1,"DIE LINKE","schatzbln",25
855653833036492800,"0","uhr beginnt der landesparteitag der kassel geht die listenaufstell zur bundestagswahl lpg2017 spd",1,-1,"SPD","Timon_Gremmels",22
891624561808211968,"-0.5","tegelschliess weil steigend fluglaerm fuer anwohn nicht mehr auszuhalt ist gut konzept zukunftxl gibt",2,-1,"SPD","TomSchreiberMdA",7
874656508373590016,"-0.5","auf dem zukunftez blog ueb den sein meinung nach gefaehr paradigmenwechsel der",1,-1,"DIE LINKE","NiemaMovassat",14
904955724672978944,"-1","nuernberg verbietet gauland auf afd veranstalt red das ist ein angriff auf die demokrati zensur",2,-1,"AfD","UbbelohdeBerlin",2
857202203324448768,"-0.5","innensenator mai wird nicht voellig friedlich berlin",1,-1,"SPD","TomSchreiberMdA",21
840129039876554752,"0.5","wir praesenti gleich uns wahlprogrammentwurf der spitzenkandidat ist schon bereit btw17",1,-1,"GRUENE","cem_oezdemir",28
903224814500012032,"-1","afd skandal der ganz besond wid art",1,-4,"DIE LINKE","eva_kroeger",3
912944627094867968,"0","was ich auf facebook sagt",1,-1,"GRUENE","L_Petersdotter",0
819212682846998528,"-0.5","die boes ideolog wissenschaft studi",1,-3,"DIE LINKE","DietmarBartsch",36
867367886012248064,"0","die auswirk von mietpreisbrems und bestellerprinzip",2,-1,"FDP","RainerMatheisen",17
877885468431441920,"-0.5","mitunt kommt das geld auf verschlung pfad den radikal islamist zugut",1,-1,"CDU","Ismailtipi",13
902897846978048000,"-0.5","struggl wenn man perfekt geburtstagsgeschenk fuer klein schwest gefund hat aber nicht drueb twitt kann weil sie ein folgt",2,-2,"GRUENE","junomaerz",3
881124308910841856,"-1","wenn die polizei mit aggressivitaet friedlich demonstrant inn gegenueb tritt koenn wir das nicht duld linkelpt",1,-1,"DIE LINKE","Tobias_Schulze",12
833638944185122816,"-0.5","euro erfolgsstory teil die griechisch staatsverschuld betraegt prozent der wirtschaftsleist rausausdemeuro afd",1,-1,"AfD","JoanaCotar",30
889581692222099456,"0","mit dem veto zur geplant justizreform tritt pol praesident duda aus kaczynskis schatt",1,-1,"CSU","koschyk",8
869861880323612672,"-0.5","wird zeit fuer die buergerschaft strassenreinigungsabzock und netzdg steh bei mir sollt ich roecheln liegt hust nicht thema",1,-1,"DIE LINKE","StephanJersch",16
910812927866933248,"-0.5","abschiebestreit armenierin cdu fraktionsviz ministerin spiegel zieht fall nach gutsherrenart sich",1,-1,"CDU","JuliaKloeckner",0
856914723585044480,"-1","prof edenhof vom den usa wird weg niedrig gaspreis nicht rueckkehr der kohl komm trotz trump g20",1,-3,"GRUENE","JTrittin",21
839935810342375424,"-0.5","lieb den entwurf des afd wahlprogramm zur bundestagswahl btw17 selb les als sich verschulz lass",2,-1,"AfD","haraldlaatsch",28
859330853696151552,"-0.5","deutschland werd auch deutsch soldat als fluechtling anerkannt afd waehl rechtstaat wiederherstell",1,-1,"AfD","haraldlaatsch",20
893059936955092992,"0","klein blogseri zur ethik der digitalisier maschinenundmoral1 hab robot ein geschlecht",1,-1,"GRUENE","RobertHabeck",7
911155725346500608,"0","tag rostock all muss raus",1,-1,"DIE LINKE","Halina_Waw",0
828231074509627392,"-1","mit wem hatt sie tun als sie nicht unqualifiziert schrieb lasttweet",1,-1,"GRUENE","RenateKuenast",32
845918450589478912,"-0.5","die umstell ist nicht mehr zeitgemaess find ich",1,-1,"SPD","juergencosse",25
834329684410241024,"0","buergeramt konzept der afd mah afdberlin marzahn berlin hellersdorf btw17 kaulsdorf biesdorf mahlsdorf",1,-1,"AfD","AfDLindemann",30
857155875517202432,"-0.5","huch die verteidigungsministerin ist verteidigungsausschuss ungewohnt",1,-1,"SPD","ThomasHitschler",21
883281751115739136,"-1","link terror ist kein prot mit der verharmlos der militant antifa muss endlich schluss sein g20ham17",1,-1,"AfD","WittgensteinAfD",11
887593260146929664,"-0.5","prantl ein versamml mit eintritt ist kein versamml seh ich das auch themar thr1517 thuering",2,-1,"GRUENE","henfling_m",9
870949624651165696,"0","zippert zappt schulz fuenf punkt plan enthaelt fuenf punkt",1,-1,"CDU","drmfuchs",16
861252411364691968,"1","ein ueberrag wahlsieg und regierungsauftrag fuer die cdu schleswig holstein und daniel guenth bei der",1,-1,"CDU","SteinekeCDU",19
834860626514214912,"0","jetztistschulz zeitfuermartin meinespd",1,-1,"SPD","michaelaengel",30
914810465653489664,"-0.5","uns broschu steuermafia dunkl seit der macht panamapap luxleak mit antoin deltour",1,-1,"DIE LINKE","Annette_Groth",-1
830143542114844672,"0.5","wer trump ablehnt muss ceta nicht gut find sup beitrag von barbara unmuess ueb neu myth",1,-1,"GRUENE","peter_simone",32
870272455461539840,"-0.5","cannabis freigeb drogenpolit gescheitert schreibt der bundesregier vorab auf",3,-3,"GRUENE","cem_oezdemir",16
847116569918537728,"-0.5","die mdhb oelschlaeg afd schlaegt gerad vor all gleichstellungsbeauftragt abzuschaff hhbue",1,-1,"DIE LINKE","StephanJersch",25
897902841431543808,"0","das brem musikf gastiert kiekeberg freitag septemb uhr",2,-1,"CDU","MGrosseBroemer",5
841706454377738240,"0.5","andreas otto mda besichtigt das tiny hous gruen wohn neu interpretiert",1,-1,"GRUENE","otto_direkt",27
910519282567667712,"1","lieb kid heut ist zum mal euer tag wir wuensch ein schoen weltkindertag hintergru bei",3,-1,"CDU","ninawarken",0
879698268225253376,"-1","der union geht gerad drunt und drueb kaudert und merkel schein wenig miteinand red ehefuerall",2,-1,"SPD","Schwarz_MdB",12
917849764842045440,"0","cannabis strassenverkehr wie wird rechtssich geschaff fuer cannabispatient hat nachgefragt",1,-1,"DIE LINKE","nikschrader",-2
899965328616116224,"0.5","foodsharing festival der malzfabr nachhalt gesund ernaehr sich aendernd konsumverhalt",1,-1,"SPD","MechthildRawert",4
857843567657701376,"-1","berlin kann wohl das tuerkisch referendum ueb die todesstraf deutschland verbiet",1,-1,"CDU","wanderwitz",21
852135192173137920,"-0.5","fuenft armut und reichtumsbericht handeln statt zuruecklehn und relativierenarb armut armutsbericht",1,-1,"GRUENE","W_SK",23
887009019789021184,"0","bild kast fedidwgugl btw17",1,-1,"CDU","UweSchummer",9
881149058953490432,"0.5","die nrwkoalition legt los kuendigt programm zur rettung der kita traeg nrw",1,-1,"FDP","henninghoene",12
828355910795980800,"-0.5","dir frag ist dannauch nicht kneif wenn ich erfolg hab",1,-1,"DIE LINKE","DEZi_Brb",32
906247580711092224,"-0.5","gibt jetzt etwa auch kein taschentuech mehr gratis der apothek dazu wenn medikament gekauft werd",2,-1,"DIE LINKE","Halina_Waw",2
837774200299479040,"-0.5","aha ausgerechnet der herr wendt hier braucht sofort aufklaer sach",1,-1,"GRUENE","BriHasselmann",29
842126889405800448,"0","man fragt sich der unterschied von hoeck udo voigt ist sie hat lang akzeptiert",1,-1,"GRUENE","Volker_Beck",27
900049991418433536,"0.5","hess landesregier will mit neu beauftragt recht der kind staerk",1,-1,"FDP","rock_fdp",4
895233335055798272,"-0.5","die gedankenwelt der afd anhaeng lag umerzieh homophobi",1,-1,"GRUENE","Volker_Beck",6
902573619657756672,"-0.5","hebammenmangel berlin ist eklatant geburtsversorg mitsamt vor nachsorg muss gesichert sein",1,-1,"GRUENE","SilkeGebel",3
842779149903286272,"-0.5","faengt gut",2,-1,"SPD","JensZimmermann1",27
905019080637382656,"0","mein antwort auf merkel der bilanzdebatt des deutsch bundestag btw17",1,-1,"DIE LINKE","SWagenknecht",2
820281832973488128,"-1","war damit unfair gegenueb den opf war ein schlag ins gesicht",1,-1,"CDU","HeikoMelzer",36
826122094123560960,"0","bmwi startet neu test sie uns neu websit und diskuti sie darueb mit uns beta blog gutbetabess",2,-1,"SPD","brigittezypries",33
829417149965942784,"1","herzlich glueckwunsch auch dem vorstand der nettetal",1,-1,"CDU","MOptendrenk",32
890134656795979776,"-0.5","wenn das familienticket maximal erwachs und kind beinhaltet bist deutschland",1,-1,"AfD","FraukePetry",8
839778092054896640,"0.5","freu mich auf input und meinungsaustausch mit den frau was bewegt sie und fuehl sie sich benachteiligt",1,-1,"GRUENE","claudiastamm",28
911140143200862208,"0","der macht noch einmal die unterschied zwisch cdu spd deutlich btw17",1,-1,"SPD","arnoklare",0
9.12094394161e+17,"1","ganz besond freu ich mich auch der staedt gemeind wahlkreis gewinn best ergebnis dies mal niederfrohna cdu",2,-1,"CDU","wanderwitz",0
885770653571452928,"0","mit geht heut zur zentralstell cybercrim der bay justiz bamberg spannend termin",1,-1,"SPD","Roter_Ritter",10
916573621493075968,"-0.5","eigent sollt ditib gutacht rheinland pfalz schon somm vorlieg jetzt wird fruehjahr",1,-1,"CDU","JuliaKloeckner",-1
873076486621679616,"0","jetzt bitt die wahlkampfversprech einloes",2,-1,"DIE LINKE","AndrejHunko",15
908608337121566720,"0","war die cem session mainz viel frag von viel buerg inn viel them darumgru",1,-1,"GRUENE","TabeaRoessner",1
818733522542350336,"0.5","dank",3,-1,"SPD","NataschaKohnen",36
822002977724452864,"0","ich hab ein video ein playlist hinzugefuegt die oben wir hier unt diskussion ueb",1,-1,"SPD","MdB_Ulrike_Bahr",35
828917409364975616,"0","dies zehn sind zum theatertreff der eingelad tt17",1,-1,"GRUENE","dpwes",32
855646506321416192,"0","heut",2,-1,"DIE LINKE","Tobias_Schulze",22
823897081379176448,"0","stimmt",2,-1,"SPD","juergencosse",34
881540435252043776,"1","herzlich glueckwunsch deutschland thuering ilm kreis",3,-1,"CDU","TSchipanski",11
857535633534877696,"-0.5","die fdp segelt halt lieb oder spielt tennis",2,-1,"DIE LINKE","MichaelEfler",21
852867438811262976,"0","bundesregier sollt mit amicus curia brief unterstuetz",1,-1,"GRUENE","Volker_Beck",23
904439329984008192,"0.5","sie hab humor gut nacht",2,-1,"SPD","TomSchreiberMdA",2
878200972979216384,"1","herzlich glueckwunsch ein installation der kuenstlerin rebeccahorn ist auch werk weimar seh",3,-1,"DIE LINKE","BenjaminHoff",13
828997403479044096,"0.5","ich bin bereit die abzugeb",1,-1,"SPD","FlorianPronold",32
916905491183304704,"0.5","das nennt man dann wohl ein punktland",1,-1,"GRUENE","norwichruesse",-2
833643916478001152,"-1","euro erfolgsstory teil die jugendarbeitslos spani betraegt prozent rausausdemeuro afd",1,-1,"AfD","JoanaCotar",30
900740569525358592,"0.5","weil die buerg inn argument zugaeng sind abwaeg and als politikerarroganz oft behauptet",1,-1,"GRUENE","s_kahlefeld",4
839799241694412800,"0.5","also auch geg dein kolleg wild sehr gut kann ich dein einschreit geg die faschtisch aussag irgendwo nachles",4,-1,"DIE LINKE","SeeroiberJenny",28
920178858430787584,"-0.5","afd muen warnt stet vor salafist wurd aber die mahnerin bekaempft schluss damit islam nrw",2,-1,"AfD","Vincentz_AfD",-3
884470778774917120,"-1","der tod kommt schleichend heut landtag brandenburg ber berlin",1,-2,"CDU","SvenPetke",10
819781393613893632,"1","schoen freitag",3,-1,"SPD","Ralf_Stegner",36
863967395861409792,"-0.5","bei der jueng getestet raket von nordkorea soll sich ein neu modell handeln",1,-1,"CSU","koschyk",18
850642714941173760,"1","jahr adfc wismar ein toll tag fuer das radfahr wismar isst leck hier gasthaus luebsch",4,-1,"SPD","TGundlack",24
846053700216991744,"1","ein toll abend tiefenort saarland cdu",2,-1,"CDU","ChristianHirte",25
860044563867729920,"0","wer will dass die eu bleibt wie sie ist der will nicht dass sie bleibt agh",1,-1,"DIE LINKE","Tobias_Schulze",20
855395138738282496,"-1","krankenkass laesst todkrank lukas stich",1,-1,"DIE LINKE","voglerk",22
821772878182055936,"1","gratulation nach kiel gleichstell quot frauenpow",1,-1,"DIE LINKE","Conni_Moehring",35
832249035918557184,"0.5","jetzt expertengespraech zum thema antizyganismus deutschland",1,-1,"SPD","LischkaB",31
919863986560143360,"1","wirtschaft brummt auch landkreis harz wirtschaftsminist",2,-1,"CDU","reinerhaseloff",-3
898578733249970176,"0","zukunft bildung prien und brackmann geesthacht",1,-1,"CDU","PrienKarin",5
842617298729033728,"0","berlin wird eben berlin regiert und nicht moskau",1,-1,"GRUENE","SilkeGebel",27
909837995699732480,"0","gross koalition btw17",1,-1,"SPD","Ralf_Stegner",0
856139219810607104,"0","eil die afd waehlt alexand gauland und alic weidel als spitzenkandidat mehr dazu kuerz bei uns",1,-1,"AfD","alex_gauland",21
876664054412136448,"0.5","wenn ihr euch selb ein meinung bild wollt kommt vorbei",1,-1,"SPD","stoberock",13
843012114667192320,"-1","nach wie vor wenig lohn fuer frau schwesig entgelttransparenzgesetz wird daran wenig aend",1,-1,"GRUENE","GoeringEckardt",27
876014390054723584,"-0.5","das moecht montag geg australi mit trauerflor spiel confedcup kohl",1,-1,"CDU","TimZeelen",14
903535838029590528,"0","der achava jazz award geht fractal limit praesentiert bereit ein klein hoerprob",1,-1,"DIE LINKE","bodoramelow",3
900821501389230080,"-0.5","auf dem dorf thuering scheint die cdu beliebt verlor hab",1,-1,"AfD","VolkerOlenicak",4
896008285618409472,"-0.5","damit die rent nicht verschwindet wir hab ein konzept und die hab vorgelegt",1,-1,"SPD","kahrs",6
865223270471262208,"1","wunderbar uns all dazu glueckwunsch nun kann los geh kiezclub ist zurueck connewitz",4,-1,"GRUENE","monikalazar",18
872184225407135744,"1","infrastruktur polit will und lang atem hab daenemark zum paradi fuer fahrradfahr gemacht",1,-1,"CSU","koschyk",15
847331257281204224,"1","ein townhall abend als sidekick von macht riesenspass dank fuer die einlad",3,-1,"GRUENE","Kai_Klose",25
817026477967470592,"1","herzlich glueckwunsch lieb frank walt steinmei",2,-1,"SPD","baerbelbas",37
839787260493119488,"0","jetzt auch auf auf und bald auf und hintergrund zeitschrift",1,-1,"AfD","BystronAfD",28
911199206907531264,"0","lasst die mensch selbstbestimmt entscheid schoenewelt voteleft vote4nutria btw17 zukunfthol",3,-1,"DIE LINKE","Kati_Engel",0
847475023120093184,"0","innenausschuss brandenburg beginn uhr ist jetzt schon beim top verschied",1,-1,"GRUENE","UNonnemacher",25
902212112726011904,"0","stuehl rein wahlkampfleiterinn treff sich wahlsieg arbeit bochum btw17 spd",2,-1,"SPD","K_Rudolph_SPD",3
829651151612211200,"0","martin stuempfig ueb",1,-1,"GRUENE","mstuempfig",32
920968301668380672,"0","fortbild ist anwalt liebling",2,-1,"CDU","olavgutting",-3
903256361647079424,"0.5","das institut der deutsch wirtschaft hat nachgerechnet und woll famili staerk entlast als",1,-1,"CDU","MaikBeermann",3
860471294160248832,"-1","ich glaub hakt das soll die industri mal schoen selb zahl",2,-1,"GRUENE","DJanecek",20
819865247767007232,"0.5","dann weiss wovon spricht wenn gelung integration geht",1,-1,"SPD","josip_juratovic",36
893419619515600896,"-1","erst schleswig holstein und nordrhein westfal jetzt niedersachs rotgru ist end dies politikentwurf hat kein zukunft",2,-1,"CSU","VolkerUllrich",7
864597635616976896,"1","gross freud auch meinerseit <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E63><U+623C><U+3E39>",1,-1,"SPD","rischwasu",18
886639032536629248,"0","john lennon wittenberg bei",1,-1,"CDU","reinerhaseloff",9
837265379349127168,"-1","schoen krank komm ist trotzd quatsch",3,-3,"GRUENE","ebner_sha",29
887033625463705600,"0","ich tipp eher auf ein will ich auch von merkel und der cdu",1,-1,"SPD","christinajantz",9
900682424241225728,"0.5","uns antwort gab wie schon schon ein bissch frueh <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E63> lieb gruess aus der kampa17",1,-1,"SPD","hubertus_heil",4
822046135426707456,"-1","bunreg taeuscht oeffent bundesrechnungshof entlarvt plan fuer privatisier der autobahn durch die hintertu",1,-1,"DIE LINKE","SWagenknecht",35
846423746390970368,"0","gleich r2g gespraech zum thema haushalt und finanz thuering denkfabr",1,-1,"SPD","FrankSchwabe",25
862019939846291456,"0","anna spricht blankenes zum thema rechtsstaat vor religioes extremismus schuetz fdp hhbue",2,-1,"FDP","AnnaVTreuenfels",19
870917603971276800,"0","einblick die jugendstilkirch adorf neukirch auf dem saechsisch jakobsweg",1,-1,"CDU","wanderwitz",16
880326159673806848,"0.5","ministerpraesident thuering traegt mit patenschaf rosa die hoffnung der archehoef",2,-1,"DIE LINKE","bodoramelow",12
904392363413569536,"0.5","dann mal prost",1,-1,"GRUENE","otto_direkt",2
828836946382356480,"1","schoen dienstag",3,-1,"SPD","Ralf_Stegner",32
879658918695362560,"0","bleibt spannend innenminist richard dew raet die initiativ nicht weit den link ueberlass",1,-1,"DIE LINKE","FKuschel",12
857914960697077760,"-0.5","schoen hoer dass die viel neu mitglied hat wer hat noch nicht wer will noch bpt17",1,-1,"FDP","jcoetjen",21
904436169911537664,"1","stark schlusswort von zum tvduell ist zeit fuer mehr gerecht ist zeitfuermartin",2,-1,"SPD","dilkol",2
862662233263935488,"0","hess unterstuetzt investition von bahn nvv vrn und bahnhoef sind visitenkart des oepnv",1,-1,"GRUENE","talwazir",19
883683230137929728,"0.5","geht los prideparadebudap",2,-1,"SPD","MiRo_SPD",11
851736930903633920,"-1","die gruen wied tierschutz predig und dann was 11elf loehrmannsteigtum ltwnrw",1,-1,"GRUENE","fbanaszak",23
909549660603387904,"-1","was ich von tillich gern hoer wuerd rassismus gehoert nicht bautz fail",2,-1,"DIE LINKE","CarenLay",0
900030008005144576,"0.5","kaefighalt von million henn beendet cdu wollt das nicht nur mit gruen tierschutz",1,-1,"GRUENE","GruenMeyer",4
870260189248835584,"0.5","sich herkunftsland demaizièr verbringt sommerurlaub afghanistan",1,-1,"DIE LINKE","ch_buchholz",16
847837158496927744,"0","bundesliga spieltag klingbeil kroem",1,-1,"SPD","larsklingbeil",25
883955082299138048,"0","aus aktuell anlass wendt",1,-1,"SPD","MiRo_SPD",10
895745472652029952,"0","artikel von informat spektrum algorithm meinungsbild",1,-1,"SPD","JCrueger",6
822190077703057408,"-0.5","stand gest schon focus nicht nur spiegel onlin les",1,-1,"AfD","FraukePetry",35
839355847952171008,"1","all gut zum weltfrauentag",1,-1,"SPD","Sabine_Baetzing",28
850262143953850368,"0","zur eroeffn des hier mein frag zur forschungsfoerder",1,-1,"GRUENE","KaiGehring",24
836891856277495808,"-0.5","ernstfall paris muess wir die bundeswehr inn unterstuetz bitt duerf herrmann klartext csuam2017",3,-1,"CSU","Julia_Obermeier",29
907552211361824768,"0.5","merkel die muetterrent soll nicht mehr voll auf die grundsicher angerechnet werd wahlarena fedidwgugl",1,-1,"CDU","MikeMohring",1
905930405638963200,"-1","das bedenkensecond der fdp bei atomkraftwerk hat die deutsch steuerzahl milliard von euro gekostet",1,-1,"GRUENE","KonstantinNotz",2
872949012772663296,"-0.5","als cameron britisch konservativ noetigt pro europaeisch verlass begann fiasko der zum schad fuer",1,-1,"CDU","ArminLaschet",15
915229970552803328,"-0.5","daenisch premierminist rasmuss gibt off dass muslim bereit teil des land beherrsch afd",3,-1,"AfD","Joerg_Nobis_AfD",-1
838512352198807552,"-0.5","gesetzentwurfeh fuer all den laeng eingebracht hab abstimm wird von union spd blockiert",1,-1,"GRUENE","BriHasselmann",28
902788135767199744,"1","war richtig toll bei euch gera viel erfolg lieb",4,-1,"SPD","katarinabarley",3
847207879228735488,"0","ff olg sie dies account",1,-1,"CSU","Aleximander",25
863298585932255232,"0.5","fakenews wir hab all koalition steuererhoeh verhindert mit kolleg fdp steu gesenkt cdu",2,-1,"CDU","TSchipanski",19
886943906612596736,"0","pet altmai gast viers btw17",1,-1,"CDU","UweSchummer",9
832944281262383104,"-0.5","erneuerbar abregeln fuer atomstrom ist falsch",1,-1,"GRUENE","RobertHabeck",31
842447804685516800,"-0.5","also hint publikum ich stand viel das wort populismus",1,-1,"DIE LINKE","HendrikjeKlein",27
876721580382064640,"-0.5","respekt vor den organisator aber die verweiger gross islamverba und der duerftig besuch zeig ein eindeut bild koeln",3,-1,"CSU","AndiScheuer",13
854411652598562816,"-1","schwoer bei dem duerftig ausgang des referendum haett auch kein person wenig knast sein duerf",2,-1,"DIE LINKE","HeikeSudmann",22
822134830569811968,"0","vorreit fuer verbraucherschutz gesucht deutsch stiftung verbraucherschutz vergibt ihr bundespreis",2,-1,"GRUENE","NicoleMaisch",35
898074624784830464,"1","toll veranstalt der nettetal mit landtagspraesidentin barbara stamm und btw17",1,-1,"CDU","UweSchummer",5
905716170455744512,"-0.5","wenn die link deutschland sehr verabscheu warum sind sie dann bundestag traudichdeutschland afd antifa",1,-1,"AfD","UbbelohdeBerlin",2
908400007748997120,"-0.5","irgendwi tut imm als all allein loes koennt das geht aber nicht ein demokrati",1,-1,"CDU","LukasKilian",1
873270520866852864,"-0.5","und viel and journalist inn lehr inn polit inn wissenschaftl inn sitz imm noch knast freedeniz",1,-1,"GRUENE","A_Schillhaneck",15
843029871903293440,"-0.5","mit der hab ich ueb aktuell frag der pfleg und gesundheitspolit gesproch",1,-1,"CDU","groehe",27
913457438598352896,"1","christian kroening wird nach jahr als landesgeschaeftsfuehr der spd kiel verabschiedet all gut",2,-1,"SPD","Ralf_Stegner",0
905866750847279104,"-0.5","nach anti terror einsatz kein todeslist",1,-1,"DIE LINKE","rettirp",2
903121672156393472,"-0.5","r2g liefert weit geht heut mit dem doppelhaushalt18 thema ausserd die leidig debatt angeb leitkultur plenumth",1,-1,"GRUENE","Astrid_RB",3
885189057504047104,"-0.5","alt wein aus gebraucht schlaeuch word",2,-1,"SPD","Michael_Huebner",10
834349435702353920,"-0.5","sammelabschieb nach afghanistan stopp berlin wird sich daran nicht beteil",2,-1,"DIE LINKE","HakanTasBerlin",30
920938818680905728,"0.5","die schattenjahr sind jedenfall vergang gross andrang bei der vorstell des buch von",1,-1,"FDP","c_lindner",-3
877172951937941504,"-0.5","neokolonialismus nix aus der geschicht gelernt",2,-1,"CSU","HPFriedrichCSU",13
894154648906608640,"0","worum kathol beneidet hat muenchnerkirchenzeit verrat das ganz interview mittwoch",1,-1,"CSU","KarlFreller",6
839107185602932736,"0","sieht die aktuell prognos fuer die bundestagswahlkreis schleswig holstein gerad bei election aus",1,-1,"SPD","martinhabersaat",28
853293767738220544,"1","die link lauf sich warm leb die demokrati",2,-1,"AfD","MdL_Schade",23
843084427001565184,"-1","die schwaech der spd sie macht das was der partei nutzt und dem land schadet muss sich nur noch rumsprech",1,-1,"CDU","MGrosseBroemer",27
856065747042406400,"1","gest dritt schoen termin begeh des neu baugebiet nettetal leuth mit viel freund aus cdu und neu bewohn heimat",1,-1,"CDU","MOptendrenk",21
920274700734947328,"-0.5","rassismus ist das probl nicht gefluechtet beitrag von und mir",1,-1,"DIE LINKE","ch_buchholz",-3
880664764137058304,"-1","unerwartet einflussfaktor auf die abstimm gleich totalchaos beim fahrdienstleist des bundestag letzt tag des vertrag",1,-1,"CDU","tj_tweets",12
836338489952174080,"-0.5","fuer was davon ist bittescho der bund verantwort koellealaaf",1,-1,"CDU","MaikBeermann",29
874226288613109760,"-1","artikel les dazu faellt ein echt nicht mehr ein unfassbar marschdurchdieinstitution",1,-1,"AfD","Fuer_Iserlohn",14
879649141042933760,"0.5","ehefuerall warum merkel ploetzlich nicht mehr mauert gewonn hab",1,-1,"GRUENE","Volker_Beck",12
836619795277709312,"0.5","fuer deniz aus hamburg freedeniz",1,-1,"CSU","koschyk",29
877815004464128000,"1","bestnot der waehl fuer die spd steuerreform das zieht uns wied nach vorn",1,-1,"SPD","Alex_Schweitzer",13
881507603758682112,"-1","sportgericht verurteilt nicht nazi fan sond diejen die sich geg nazis stell fassungslos babelsberg",1,-1,"DIE LINKE","NiemaMovassat",11
888469102091681792,"0.5","mit heut der oberpfalz unterweg fuer ein oekolog landwirtschaft",1,-1,"GRUENE","JuergenMistol",9
915112614325350400,"0.5","lieb zur info das ist neoliberal puls4 nrw17",4,-1,"FDP","Magnus_Buhlert",-1
825698433621188608,"0","mit mein kathiausfrank besuch der gedenkstaett buchenwald",1,-1,"SPD","MartinGuell",33
866971865813843968,"-0.5","exakt steht nicht die wuerd des deutsch ist unantastbar",2,-1,"GRUENE","KaiGehring",17
